kdprov;nmprov;kdkab;nmkab;kdkec;nmkec;kddesa;nmdesa;iddesa;idSLS;nama_sls;jenis_sls;est_TOTAL_UMKM;J_KK_final
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;003;TALANG JAYA;1602021003;16020210030009; RT 9 DUSUN 3      ;SLS;7;34
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;003;TALANG JAYA;1602021003;16020210030010; RT 10 DUSUN 3      ;SLS;20;42
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;003;TALANG JAYA;1602021003;16020210030011; RT 11 DUSUN 4      ;SLS;20;71
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;003;TALANG JAYA;1602021003;16020210030012; RT 12 DUSUN 4      ;SLS;10;44
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;003;TALANG JAYA;1602021003;16020210030013; RT 13 DUSUN 4      ;SLS;14;47
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;003;TALANG JAYA;1602021003;16020210030014; RT 14 DUSUN 4      ;SLS;17;61
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;003;TALANG JAYA;1602021003;16020210030015; RT 15 DUSUN 4      ;SLS;12;54
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;003;TALANG JAYA;1602021003;16020210030016; RT 16 DUSUN 5      ;SLS;4;32
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;003;TALANG JAYA;1602021003;16020210030017; RT 17 DUSUN 5      ;SLS;5;31
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;003;TALANG JAYA;1602021003;16020210030018; RT 18 DUSUN 5      ;SLS;86;45
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;003;TALANG JAYA;1602021003;16020210030019; RT 19 DUSUN 6      ;SLS;7;30
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;003;TALANG JAYA;1602021003;16020210030020; RT 20 DUSUN 6      ;SLS;86;32
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;003;TALANG JAYA;1602021003;16020210030021; RT 21 DUSUN 6      ;SLS;86;55
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;003;TALANG JAYA;1602021003;16020210030022; RT 22 DUSUN 7      ;SLS;9;31
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;003;TALANG JAYA;1602021003;16020210030023; RT 23 DUSUN 7      ;SLS;15;49
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;003;TALANG JAYA;1602021003;16020210030024; RT 24 DUSUN 7      ;SLS;17;63
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;004;SUNGAI MENANG;1602021004;16020210040001; RT 1 DUSUN 1      ;SLS;86;80
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;004;SUNGAI MENANG;1602021004;16020210040002; RT 2 DUSUN 1      ;SLS;17;92
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;004;SUNGAI MENANG;1602021004;16020210040003; RT 3 DUSUN 1      ;SLS;11;50
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;004;SUNGAI MENANG;1602021004;16020210040004; RT 4 DUSUN 2      ;SLS;10;49
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;004;SUNGAI MENANG;1602021004;16020210040005; RT 5 DUSUN 2      ;SLS;7;46
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;004;SUNGAI MENANG;1602021004;16020210040006; RT 6 DUSUN 3      ;SLS;23;144
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;004;SUNGAI MENANG;1602021004;16020210040007; RT 7 DUSUN 3      ;SLS;7;43
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;004;SUNGAI MENANG;1602021004;16020210040008; RT 8 DUSUN 4      ;SLS;13;75
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;004;SUNGAI MENANG;1602021004;16020210040009; RT 9 DUSUN 4      ;SLS;25;136
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;004;SUNGAI MENANG;1602021004;16020210040010; RT 10 DUSUN 4      ;SLS;23;112
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;004;SUNGAI MENANG;1602021004;16020210040011; RT 11 DUSUN 5      ;SLS;36;152
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;004;SUNGAI MENANG;1602021004;16020210040012; RT 12 DUSUN 5      ;SLS;7;49
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;004;SUNGAI MENANG;1602021004;16020210040014; RT 14 DUSUN 8      ;SLS;36;170
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;004;SUNGAI MENANG;1602021004;16020210040015; RT 15 DUSUN 8      ;SLS;21;111
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;004;SUNGAI MENANG;1602021004;16020210040016; RT 16 DUSUN 9      ;SLS;128;95
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;004;SUNGAI MENANG;1602021004;16020210040017; RT 17 DUSUN 9      ;SLS;12;57
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;004;SUNGAI MENANG;1602021004;16020210040018; RT 18 DUSUN 9      ;SLS;21;100
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;004;SUNGAI MENANG;1602021004;16020210040019; RT 19 DUSUN 9      ;SLS;18;95
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;005;KARANGSIA;1602021005;16020210050001; RT 001 DUSUN 001      ;SLS;10;62
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;005;KARANGSIA;1602021005;16020210050002; RT 002 DUSUN 002      ;SLS;15;69
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;005;KARANGSIA;1602021005;16020210050003; RT 003 DUSUN 003      ;SLS;7;45
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;006;TALANG MAKMUR;1602021006;16020210060001; RT 1  1 DUSUN 1      ;SLS;16;76
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;006;TALANG MAKMUR;1602021006;16020210060002; RT 2  1 DUSUN 1      ;SLS;11;45
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;006;TALANG MAKMUR;1602021006;16020210060003; RT 3  2 DUSUN 2      ;SLS;14;61
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;006;TALANG MAKMUR;1602021006;16020210060004; RT 4  2 DUSUN 2      ;SLS;15;70
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;006;TALANG MAKMUR;1602021006;16020210060005; RT 5  3 DUSUN 3      ;SLS;10;49
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;006;TALANG MAKMUR;1602021006;16020210060006; RT 6  3 DUSUN 3      ;SLS;5;35
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;006;TALANG MAKMUR;1602021006;16020210060007; RT 7  4 DUSUN 4      ;SLS;9;39
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;006;TALANG MAKMUR;1602021006;16020210060008; RT 8  4 DUSUN 4      ;SLS;5;22
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;006;TALANG MAKMUR;1602021006;16020210060009; RT 9  2 DUSUN 2      ;SLS;86;15
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;006;TALANG MAKMUR;1602021006;16020210060010; RT 10  2 DUSUN 2      ;SLS;3;18
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;007;HARAPAN JAYA;1602021007;16020210070001; RT 1 DUSUN 1      ;SLS;10;60
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;007;HARAPAN JAYA;1602021007;16020210070002; RT 2 DUSUN 1      ;SLS;11;54
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;007;HARAPAN JAYA;1602021007;16020210070003; RT 3 DUSUN 2      ;SLS;5;34
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;007;HARAPAN JAYA;1602021007;16020210070004; RT 4 DUSUN 4      ;SLS;5;27
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;007;HARAPAN JAYA;1602021007;16020210070005; RT 5 DUSUN 3      ;SLS;4;18
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;007;HARAPAN JAYA;1602021007;16020210070006; RT 6 DUSUN 3      ;SLS;5;30
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;007;HARAPAN JAYA;1602021007;16020210070007; RT 7 DUSUN 2      ;SLS;12;66
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;007;HARAPAN JAYA;1602021007;16020210070008; RT 8 DUSUN 1      ;SLS;86;13
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;007;HARAPAN JAYA;1602021007;16020210070009; RT 9 DUSUN 3      ;SLS;249;27
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;007;HARAPAN JAYA;1602021007;16020210070010; RT 10 DUSUN 2      ;SLS;3;12
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;008;SUNGAI CEPER;1602021008;16020210080001; KADUS I      ;SLS;16;90
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;008;SUNGAI CEPER;1602021008;16020210080002; KADUS II      ;SLS;9;53
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;008;SUNGAI CEPER;1602021008;16020210080003; KADUS III      ;SLS;12;51
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;008;SUNGAI CEPER;1602021008;16020210080004; KADUS IV      ;SLS;8;40
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;008;SUNGAI CEPER;1602021008;16020210080005; KADUS V      ;SLS;17;77
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;008;SUNGAI CEPER;1602021008;16020210080006; RT 01 DUSUN VI      ;SLS;9;5
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;008;SUNGAI CEPER;1602021008;16020210080007; RT 02 DUSUN VI      ;SLS;13;87
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;008;SUNGAI CEPER;1602021008;16020210080008; RT 03 DUSUN IV      ;SLS;4;13
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;008;SUNGAI CEPER;1602021008;16020210080009; RT 04 DUSUN VI      ;SLS;8;31
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;008;SUNGAI CEPER;1602021008;16020210080010; RT 05 DUSUN VI      ;SLS;20;77
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;008;SUNGAI CEPER;1602021008;16020210080011; RT 06 DUSUN VII      ;SLS;4;33
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;008;SUNGAI CEPER;1602021008;16020210080012; RT 07 DUSUN VII      ;SLS;15;84
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;008;SUNGAI CEPER;1602021008;16020210080013; RT 08 DUSUN VII      ;SLS;13;50
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;008;SUNGAI CEPER;1602021008;16020210080014; RT 09 DUSUN VII      ;SLS;3;22
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;008;SUNGAI CEPER;1602021008;16020210080015; RT 10 DUSUN VIII      ;SLS;9;44
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;008;SUNGAI CEPER;1602021008;16020210080016; RT 11 DUSUN VIII      ;SLS;7;25
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;008;SUNGAI CEPER;1602021008;16020210080017; RT 12 DUSUN VIII      ;SLS;9;12
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;008;SUNGAI CEPER;1602021008;16020210080018; RT 13 DUSUN VIII      ;SLS;5;12
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;008;SUNGAI CEPER;1602021008;16020210080019; RT 14 DUSUN VIII      ;SLS;8;55
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;008;SUNGAI CEPER;1602021008;16020210080020; RT 15 DUSUN VIII      ;SLS;5;37
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;008;SUNGAI CEPER;1602021008;16020210080021; RT 16 DUSUN VIII      ;SLS;11;37
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;009;GAJAH MATI;1602021009;16020210090001; RT 1 DUSUN 1      ;SLS;16;78
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;009;GAJAH MATI;1602021009;16020210090002; RT 2 DUSUN 2      ;SLS;8;55
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;009;GAJAH MATI;1602021009;16020210090003; RT 3 DUSUN 3      ;SLS;16;105
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;009;GAJAH MATI;1602021009;16020210090004; RT 4 DUSUN 4      ;SLS;17;67
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;009;GAJAH MATI;1602021009;16020210090005; RT 5 DUSUN 5      ;SLS;17;115
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;009;GAJAH MATI;1602021009;16020210090006; RT 6 DUSUN 6      ;SLS;18;88
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;009;GAJAH MATI;1602021009;16020210090007; RT 7 DUSUN 5      ;SLS;7;54
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;009;GAJAH MATI;1602021009;16020210090008; RT 8 DUSUN 2      ;SLS;6;27
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;009;GAJAH MATI;1602021009;16020210090009; RT 9 DUSUN 4      ;SLS;10;45
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;009;GAJAH MATI;1602021009;16020210090010; RT 10 DUSUN 3      ;SLS;11;63
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;009;GAJAH MATI;1602021009;16020210090011; RT 11 DUSUN 4      ;SLS;8;30
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;009;GAJAH MATI;1602021009;16020210090012; RT 12 DUSUN 5      ;SLS;9;50
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;009;GAJAH MATI;1602021009;16020210090013; RT 13 DUSUN 6      ;SLS;8;40
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;009;GAJAH MATI;1602021009;16020210090014; RT 14 DUSUN 5      ;SLS;8;62
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;009;GAJAH MATI;1602021009;16020210090015; RT 15 DUSUN 4      ;SLS;4;18
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;009;GAJAH MATI;1602021009;16020210090016; RT 16 DUSUN 1      ;SLS;7;47
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;010;BUMI PRATAMA MANDIRA;1602021010;16020210100001; RT 001  001 DUSUN 001      ;SLS;2;14
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;010;BUMI PRATAMA MANDIRA;1602021010;16020210100002; RT 002  001 DUSUN 001      ;SLS;2;16
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;010;BUMI PRATAMA MANDIRA;1602021010;16020210100003; RT 003  001 DUSUN 001      ;SLS;2;13
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;010;BUMI PRATAMA MANDIRA;1602021010;16020210100004; RT 004  001 DUSUN 001      ;SLS;2;13
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;010;BUMI PRATAMA MANDIRA;1602021010;16020210100005; RT 005  001 DUSUN 001      ;SLS;2;16
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;010;BUMI PRATAMA MANDIRA;1602021010;16020210100006; RT 006  002 DUSUN 001      ;SLS;4;27
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;010;BUMI PRATAMA MANDIRA;1602021010;16020210100007; RT 007  002 DUSUN 001      ;SLS;3;21
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;010;BUMI PRATAMA MANDIRA;1602021010;16020210100008; RT 008  002 DUSUN 001      ;SLS;3;23
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;010;BUMI PRATAMA MANDIRA;1602021010;16020210100009; RT 009  002 DUSUN 001      ;SLS;2;18
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;010;BUMI PRATAMA MANDIRA;1602021010;16020210100010; RT 010  002 DUSUN 001      ;SLS;3;21
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;010;BUMI PRATAMA MANDIRA;1602021010;16020210100011; RT 011  003 DUSUN 001      ;SLS;3;24
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;010;BUMI PRATAMA MANDIRA;1602021010;16020210100012; RT 012  003 DUSUN 001      ;SLS;3;22
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;010;BUMI PRATAMA MANDIRA;1602021010;16020210100013; RT 013  003 DUSUN 001      ;SLS;3;22
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;010;BUMI PRATAMA MANDIRA;1602021010;16020210100014; RT 014  003 DUSUN 001      ;SLS;2;18
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;010;BUMI PRATAMA MANDIRA;1602021010;16020210100015; RT 015  003 DUSUN 001      ;SLS;3;19
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;010;BUMI PRATAMA MANDIRA;1602021010;16020210100016; RT 016  004 DUSUN 001      ;SLS;2;15
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;010;BUMI PRATAMA MANDIRA;1602021010;16020210100017; RT 017  004 DUSUN 001      ;SLS;3;19
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;010;BUMI PRATAMA MANDIRA;1602021010;16020210100018; RT 018  004 DUSUN 001      ;SLS;2;18
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;010;BUMI PRATAMA MANDIRA;1602021010;16020210100019; RT 019  004 DUSUN 001      ;SLS;2;14
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;010;BUMI PRATAMA MANDIRA;1602021010;16020210100020; RT 020  004 DUSUN 001      ;SLS;2;15
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;010;BUMI PRATAMA MANDIRA;1602021010;16020210100021; RT 021  005 DUSUN 001      ;SLS;3;20
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;010;BUMI PRATAMA MANDIRA;1602021010;16020210100022; RT 022  005 DUSUN 001      ;SLS;2;18
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;010;BUMI PRATAMA MANDIRA;1602021010;16020210100023; RT 023  005 DUSUN 001      ;SLS;2;17
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;010;BUMI PRATAMA MANDIRA;1602021010;16020210100024; RT 024  005 DUSUN 001      ;SLS;3;19
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;010;BUMI PRATAMA MANDIRA;1602021010;16020210100025; RT 025  005 DUSUN 001      ;SLS;3;20
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;010;BUMI PRATAMA MANDIRA;1602021010;16020210100026; RT 026  006 DUSUN 002      ;SLS;2;18
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;010;BUMI PRATAMA MANDIRA;1602021010;16020210100027; RT 027  007 DUSUN 002      ;SLS;2;17
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;010;BUMI PRATAMA MANDIRA;1602021010;16020210100028; RT 028  008 DUSUN 002      ;SLS;2;17
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;010;BUMI PRATAMA MANDIRA;1602021010;16020210100029; RT 029  009 DUSUN 002      ;SLS;2;18
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;010;BUMI PRATAMA MANDIRA;1602021010;16020210100030; RT 030  010 DUSUN 002      ;SLS;3;21
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;010;BUMI PRATAMA MANDIRA;1602021010;16020210100031; RT 031  007 DUSUN 002      ;SLS;3;19
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;010;BUMI PRATAMA MANDIRA;1602021010;16020210100032; RT 032  007 DUSUN 002      ;SLS;2;17
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;010;BUMI PRATAMA MANDIRA;1602021010;16020210100033; RT 033  007 DUSUN 002      ;SLS;2;17
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;010;BUMI PRATAMA MANDIRA;1602021010;16020210100034; RT 034  007 DUSUN 002      ;SLS;2;16
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;010;BUMI PRATAMA MANDIRA;1602021010;16020210100035; RT 035  007 DUSUN 002      ;SLS;2;16
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;010;BUMI PRATAMA MANDIRA;1602021010;16020210100036; RT 036  008 DUSUN 002      ;SLS;3;22
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;010;BUMI PRATAMA MANDIRA;1602021010;16020210100037; RT 037  008 DUSUN 002      ;SLS;3;20
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;010;BUMI PRATAMA MANDIRA;1602021010;16020210100038; RT 038  008 DUSUN 002      ;SLS;3;19
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;010;BUMI PRATAMA MANDIRA;1602021010;16020210100039; RT 039  008 DUSUN 002      ;SLS;2;16
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;010;BUMI PRATAMA MANDIRA;1602021010;16020210100040; RT 040  008 DUSUN 002      ;SLS;3;19
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;010;BUMI PRATAMA MANDIRA;1602021010;16020210100041; RT 041  009 DUSUN 002      ;SLS;3;22
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;010;BUMI PRATAMA MANDIRA;1602021010;16020210100042; RT 042  009 DUSUN 002      ;SLS;3;19
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;010;BUMI PRATAMA MANDIRA;1602021010;16020210100043; RT 043  009 DUSUN 002      ;SLS;3;24
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;010;BUMI PRATAMA MANDIRA;1602021010;16020210100044; RT 044  009 DUSUN 002      ;SLS;3;25
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;010;BUMI PRATAMA MANDIRA;1602021010;16020210100045; RT 045  009 DUSUN 002      ;SLS;3;24
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;010;BUMI PRATAMA MANDIRA;1602021010;16020210100046; RT 046  010 DUSUN 002      ;SLS;4;33
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;010;BUMI PRATAMA MANDIRA;1602021010;16020210100047; RT 047  010 DUSUN 002      ;SLS;4;31
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;010;BUMI PRATAMA MANDIRA;1602021010;16020210100048; RT 048  010 DUSUN 002      ;SLS;4;27
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;010;BUMI PRATAMA MANDIRA;1602021010;16020210100049; RT 049  010 DUSUN 002      ;SLS;4;30
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;010;BUMI PRATAMA MANDIRA;1602021010;16020210100050; RT 001  001 DUSUN 003      ;SLS;3;22
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;010;BUMI PRATAMA MANDIRA;1602021010;16020210100051; RT 002  001 DUSUN 003      ;SLS;3;20
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;010;BUMI PRATAMA MANDIRA;1602021010;16020210100052; RT 003  001 DUSUN 003      ;SLS;3;21
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;010;BUMI PRATAMA MANDIRA;1602021010;16020210100053; RT 004  001 DUSUN 003      ;SLS;3;24
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;010;BUMI PRATAMA MANDIRA;1602021010;16020210100054; RT 005  001 DUSUN 003      ;SLS;3;23
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;010;BUMI PRATAMA MANDIRA;1602021010;16020210100055; RT 006  002 DUSUN 003      ;SLS;3;19
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;021;SUNGAI MENANG;010;BUMI PRATAMA MANDIRA;1602021010;16020210100056; RT 007  002 DUSUN 003      ;SLS;3;19
